1,Integra7 Instruments

2,Acoustic Piano
3,13,87,65,Nylon Bass SNS
3,83,87,70,Punch Bass SNS
3,44,87,69,XV Ac Bass SNS
3,43,87,69,XV Upright SNS
2,Accordion/Harmonica
3,21,121,0,Accordion Fr GM2
3,21,121,1,Accordion It GM2
3,23,121,0,Bandoneon GM2
3,22,121,0,Harmonica GM2
3,120,87,65,BluesHarp PCM
3,119,87,65,Harmo Blues PCM
3,118,87,65,Harmonica PCM
3,60,87,70,Harmonica XV PCM
3,121,87,65,Hillbillys PCM
3,32,89,65,Bandoneon 1 SNA
3,33,89,65,Bandoneon 2 SNA
3,36,89,65,Blues Reed SNA
3,30,89,65,French Accrd SNA
3,34,89,65,Harmonica SNA
3,31,89,65,ItalianAccrd SNA
3,35,89,65,Southern SNA

2,Acoustic Guitar
3,28,89,65,ArpegSteelGt SNA
3,22,89,65,Classic Gtr SNA
3,25,89,65,Flamenco Gtr SNA
3,24,89,65,Gut Guitar SNA
3,26,89,65,Rasgueado SNA
3,23,89,65,Solid GutGt SNA
3,29,89,65,StrumSteelGt SNA
3,27,89,65,Warm Spanish SNA
3,109,89,64,60s Fuzz SNA
3,113,89,64,60s RockRiff SNA
3,114,89,64,70s RockRiff SNA
3,118,89,64,Apartment SNA
3,0,89,65,Big Riff SNA
3,107,89,64,Big Wing SNA
3,116,89,64,Blues Master SNA
3,127,89,64,BullsOnRage SNA
3,111,89,64,Bunch Crunch SNA
3,125,89,64,Cah Solo SNA
3,4,89,65,Chorale SNA
3,110,89,64,Cream Crunch SNA
3,108,89,64,Crunch Chord SNA
3,126,89,64,FeelGood Doc SNA
3,121,89,64,Hi-Gain Rock SNA
3,1,89,65,Hi-GainMetal SNA
3,117,89,64,House Blues SNA
3,105,89,64,Lead Legend SNA
3,124,89,64,Lead Stack SNA
3,122,89,64,Metal Stack SNA
3,3,89,65,Mild Solo SNA
3,2,89,65,Nice Touch SNA
3,123,89,64,Purple Stack SNA
3,112,89,64,Pwah OD CC18 SNA
3,5,89,65,PwahDst CC18 SNA
3,106,89,64,Rotary Riff SNA
3,103,89,64,Stack Lead SNA
3,115,89,64,Texas Tusher SNA
3,119,89,64,TWah Lead SNA
3,104,89,64,USA Legend SNA
3,120,89,64,Warm Drive SNA
3,25,121,1,12-str Gtr GM2
3,120,121,0,Gt FretNoise GM2
3,24,121,0,Nylon Gtr 1 GM2
3,24,121,2,Nylon Gtr 1o v
3,24,121,3,Nylon Gtr 2 GM2
3,25,121,3,Steel + Body GM2
3,25,121,0,Steel-str Gt GM2
3,24,121,1,Ukulele PCM GM2
3,111,87,64,12str Gtr 1 PCM
3,112,87,64,12str Gtr 2 PCM
3,34,87,69,Comp' Steel PCM
3,30,87,67,DesertCrystl PCM
3,35,87,69,Double Steel PCM
3,36,87,69,Folk Guitar PCM
3,108,87,64,Gtr Strings PCM
3,110,87,64,Heavenly Gtr PCM
3,31,87,69,Hybrid Nylon PCM
3,30,87,69,Mutezzicato PCM
3,107,87,64,Nylon Gtr PCM
3,29,87,69,Nylozzicato PCM
3,82,87,70,So nice! PCM
3,28,87,69,Soft Nylon PCM
3,29,87,67,Solo Steel PCM
3,37,87,69,SpanishNight PCM
3,109,87,64,Steel Away PCM
3,32,87,69,XV SteelGt 1 PCM
3,33,87,69,XV SteelGt 2 PCM

2,Electric Guitar
3,97,89,64,60s BritRock SNA
3,78,89,64,AutoWah Back SNA
3,102,89,64,Bright Live SNA
3,89,89,64,ClassicClean SNA
3,71,89,64,Clean Cutter SNA
3,96,89,64,Clean Dirty SNA
3,85,89,64,Clean Spirit SNA
3,84,89,64,Clean Twin SNA
3,80,89,64,CleanTheater SNA
3,83,89,64,Crunch Phase SNA
3,82,89,64,DelayedTwin SNA
3,99,89,64,FingeredJazz SNA
3,86,89,64,Flange Clean SNA
3,72,89,64,Flanger Cut SNA
3,73,89,64,Funk Cutting SNA
3,79,89,64,FunkMeister SNA
3,90,89,64,Groove Clean SNA
3,87,89,64,Heart Break SNA
3,91,89,64,JC-Chorus SNA
3,100,89,64,Modern Jazz SNA
3,101,89,64,Mr Octave SNA
3,95,89,64,NY Clean SNA
3,74,89,64,PhaseCutting SNA
3,77,89,64,PwahCut CC18 SNA
3,75,89,64,Retro Phaser SNA
3,94,89,64,Smooth Clean SNA
3,98,89,64,StandardJazz SNA
3,92,89,64,Sweet Home SNA
3,88,89,64,T-Bird Surf SNA
3,93,89,64,Transistor SNA
3,76,89,64,Twah Cutting SNA
3,81,89,64,Warm Clean SNA
3,27,121,1,Chorus Gtr GM2
3,27,121,0,Clean Guitar GM2
3,28,121,2,Funk Guitar GM2
3,28,121,1,Funk Pop GM2
3,120,121,1,Gt Cut Noise GM2
3,26,121,0,Jazz Guitar GM2
3,28,121,3,Jazz Man GM2
3,27,121,2,Mid Tone Gtr GM2
3,28,121,0,Muted Guitar GM2
3,26,121,1,Pedal Steel GM2
3,31,87,67,Clear Guitar PCM
3,39,87,69,Fab 4 Guitar PCM
3,115,87,64,Jazz Scat PCM
3,117,87,64,JC Strat PCM
3,119,87,64,JV Strat PCM
3,113,87,64,Jz Gtr Hall v
3,114,87,64,LetterFrmPat PCM
3,116,87,64,Lounge Gig v
3,122,87,64,Muted Gtr PCM
3,38,87,69,Plug n' Play PCM
3,121,87,64,Rotary Gtr PCM
3,32,87,67,Solo Strat PCM
3,123,87,64,SwitchOnMute PCM
3,120,87,64,Syn Strat PCM
3,118,87,64,Twin Strats PCM
3,6,87,65,Velo-Wah GtrPCM

2,Distorted Guitar 
3,30,121,2,Dist Rtm Gtr GM2
3,30,121,0,DistortionGt GM2
3,30,121,1,Gt Feedback1 GM2
3,31,121,1,Gt Feedback2 GM2
3,31,121,0,Gt Harmonics GM2
3,29,121,1,Guitar Pinch GM2
3,29,121,0,Overdrive Gt GM2
3,75,87,70,2-Stack Over PCM
3,81,87,70,Alt Dist Gtr PCM
3,5,87,65,Black Widow PCM
3,78,87,70,Blue Mutes PCM
3,36,87,67,Blusey OD PCM PCM
3,77,87,70,COSM Loud Gt PCM
3,76,87,70,COSM Searing PCM
3,35,87,67,Creamy PCM
3,80,87,70,Crunch Phase PCM
3,125,87,64,Crunch Split PCM
3,70,87,70,Crying Solo PCM
3,0,87,65,Dist Gtr 1 PCM
3,1,87,65,Dist Gtr 2 PCM
3,33,87,67,Feed Me! PCM
3,37,87,67,Grindstone PCM
3,4,87,65,Grungeroni PCM
3,42,87,69,LouderPlease PCM
3,73,87,70,Match Drive PCM
3,79,87,70,Metal 5150 PCM
3,7,87,65,Mod-Wah Gtr PCM
3,38,87,67,OD 5ths PCM
3,3,87,65,Phripphuzz PCM
3,124,87,64,Power Trip PCM
3,41,87,69,Punker PCM
3,2,87,65,R&R Chunk PCM
3,126,87,64,Rezodrive PCM
3,127,87,64,RockYurSocks PCM
3,40,87,69,Searing Lead PCM
3,71,87,70,Southern Fry PCM
3,74,87,70,Stacked PCM
3,72,87,70,Strum Distrt PCM
3,34,87,67,Tube Smoke PCM

2,Organ
3,57,89,64,B3 Bossa SNA
3,56,89,64,B3 Full D SNA
3,49,89,64,B3 Jazz 1 SNA
3,50,89,64,B3 Jazz 2 SNA
3,51,89,64,B3 Jazz 3 SNA
3,52,89,64,B3 Jazz 4 SNA
3,53,89,64,B3 Jazz 5 SNA
3,54,89,64,B3 Jazz 6 SNA
3,55,89,64,B3 Jazz 7 SNA
3,58,89,64,C3 Rock 1 SNA
3,59,89,64,C3 Rock 2 SNA
3,60,89,64,C3 Rock 3 SNA
3,61,89,64,C3 Rock 4 SNA
3,62,89,64,C3 Rock 5 SNA
3,63,89,64,C3 Rock 6 SNA
3,67,89,64,Nostalgie 1 SNA
3,68,89,64,Nostalgie 2 SNA
3,69,89,64,Nostalgie 3 SNA
3,70,89,64,Nostalgie 4 SNA
3,64,89,64,Pure Wheel 1 SNA
3,65,89,64,Pure Wheel 2 SNA
3,66,89,64,Pure Wheel 3 SNA
3,67,95,72,70's E Org 1 SNA
3,68,95,72,70's E Org 2 SNA
3,69,95,72,Theater 1 SNA
3,70,95,72,Theater 2 SNA
3,71,95,72,Theater 3 SNA
3,16,121,2,60's Organ GM2
3,16,121,3,70's E Organ GM2
3,17,121,1,Chorus Organ GM2
3,19,121,0,Church Org 1 GM2
3,19,121,1,Church Org 2 GM2
3,19,121,2,Church Org 3 GM2
3,16,121,0,Organ 1 GM2
3,17,121,0,Organ 2 GM2
3,18,121,0,Organ 3 GM2
3,17,121,2,Perc Organ GM2
3,20,121,1,Puff Organ GM2
3,20,121,0,Reed Organ GM2
3,16,121,1,Trem Organ GM2
3,56,87,64,60's LeadORG PCM
3,38,87,68,96 Years PCM
3,57,87,64,Assalt Organ PCM
3,48,87,64,AugerMentive PCM
3,46,87,64,Ballad B PCM
3,14,87,70,Boogie Organ PCM
3,33,87,68,British B PCM
3,41,87,68,Cathdr Harmn PCM
3,59,87,64,Cathedral PCM
3,40,87,68,Church Harmn PCM
3,60,87,64,Church Pipes PCM
3,58,87,64,D-50 Organ PCM
3,11,87,67,Dirty Organ PCM
3,12,87,70,Distorted B PCM
3,10,87,70,Drew's Bee PCM
3,45,87,64,Full Stops PCM
3,29,87,68,Fullness PCM
3,39,87,68,Glory Us Rok PCM
3,51,87,64,Gospel Spin PCM
3,37,87,68,Happy 60s PCM
3,9,87,70,Klubb Organ PCM
3,47,87,64,Mellow Bars PCM
3,13,87,67,Organesque PCM
3,30,87,68,Paleface 1 PCM
3,31,87,68,Paleface 2 PCM
3,36,87,68,PercInterval PCM
3,49,87,64,Perky B PCM
3,14,87,67,pp Harmonium PCM
3,55,87,64,Purple Spin PCM
3,13,87,70,Radikal B PCM
3,34,87,68,Rocker Org PCM
3,53,87,64,Rocker Spin PCM
3,52,87,64,Roller Spin PCM
3,10,87,67,Soap Opera PCM
3,32,87,68,Soft B PCM
3,28,87,68,Soft Perky PCM
3,35,87,68,Split B PCM
3,12,87,67,Surf's Up! PCM
3,50,87,64,The Big Spin PCM
3,54,87,64,Tone Wh Solo PCM
3,11,87,70,Velvet Organ PCM

2,Strings
3,76,89,65,5th Down Str SNA
3,127,89,65,AirFromChina SNA
3,63,89,65,Cello 1 SNA
3,64,89,65,Cello 2 SNA
3,70,89,65,Cello1 Pizz SNA
3,72,89,65,Cello1 Stac SNA
3,71,89,65,Cello2 Pizz SNA
3,65,89,65,Contrabass SNA
3,73,89,65,ContrabassPz SNA
3,126,89,65,Erhu SNA
3,79,89,65,Marcato Str SNA
3,80,89,65,MarcatoWarm SNA
3,77,89,65,Slow Strings SNA
3,82,89,65,Strings Pizz SNA
3,81,89,65,Strings Stac SNA
3,83,89,65,Strings Trem SNA
3,74,89,65,StringsSect1 SNA
3,75,89,65,StringsSect2 SNA
3,78,89,65,Tape Strings SNA
3,62,89,65,Viola SNA
3,69,89,65,Viola Pizz SNA
3,60,89,65,Violin 1 SNA
3,61,89,65,Violin 2 SNA
3,66,89,65,Violin1 Pizz SNA
3,68,89,65,Violin1 Stac SNA
3,67,89,65,Violin2 Pizz SNA
3,42,121,0,Cello GM2
3,43,121,0,Contrabass GM2
3,110,121,0,Fiddle GM2
3,48,121,2,Oct Strings GM2
3,48,121,1,Orchestra GM2
3,45,121,0,PizzicatoStr v
3,49,121,0,Slow Strings GM2
3,40,121,1,Slow Violin GM2
3,48,121,0,Strings GM2
3,44,121,0,Tremolo Str GM2
3,41,121,0,Viola GM2
3,40,121,0,Violin GM2
3,46,87,66,Bass Pizz PCM
3,54,87,70,Brassy Symph PCM
3,38,87,66,Bright Str PCM
3,85,87,68,ChamberPlyrs PCM
3,41,87,66,Chambers PCM
3,77,87,68,ChamberSect PCM
3,76,87,68,ChmbrQuartet PCM
3,70,87,68,Dolce p/m/f PCM
3,75,87,68,End Titles PCM
3,69,87,68,Fat Strings PCM
3,45,87,66,Film Layers PCM
3,44,87,66,Film Octaves PCM
3,109,87,65,Film Orch PCM
3,49,87,70,Filt Strings PCM
3,49,87,67,Full Orchest PCM
3,78,87,68,FullChmbrStr PCM
3,80,87,68,Henry VIII PCM
3,83,87,68,Hornz PCM
3,53,87,70,HybOrchestra PCM
3,50,87,70,HybStringsXV PCM
3,48,87,70,Jupiter 21 PCM
3,72,87,68,Lush Strings PCM
3,37,87,66,Marcato PCM
3,74,87,68,Marcato Str PCM
3,81,87,68,Prelude PCM
3,47,87,66,Real Pizz PCM
3,71,87,68,Sad Strings PCM
3,51,87,70,Soft Symphny PCM
3,36,87,66,Somber Str PCM
3,34,87,66,St Strings PCM
3,50,87,67,Str + Winds PCM
3,82,87,68,Str&Brs Orch PCM
3,39,87,66,String Ens PCM
3,73,87,68,Strings4Film PCM
3,43,87,66,Symphonique PCM
3,79,87,68,Tape Strings PCM
3,40,87,66,TremoloStrng PCM
3,84,87,68,TudorFanfare PCM
3,42,87,66,ViolinCello PCM
3,99,87,64,Voicey Pizz PCM
3,35,87,66,Warm Strings PCM
3,52,87,70,Wood Symphny PCM
3,68,87,68,XV Strings PCM
3,76,95,72,Mood String SNS
3,5,89,96,Sarangi

2,Woodwind
3,116,89,65,ClassicFlute SNA
3,117,89,65,Jazz Flute SNA
3,119,89,65,Pan Flute SNA
3,118,89,65,Piccolo Fl SNA
3,123,89,65,Shakuhachi SNA
3,97,87,65,Air Lead PCM
3,91,87,68,Ambience Flt PCM
3,93,87,68,Deja Vlute PCM
3,88,87,68,Dual Flutes PCM
3,94,87,65,Flute PCM
3,51,87,67,Flute 2080 PCM
3,89,87,68,Jazzer Flute PCM
3,90,87,68,LegatoBamboo PCM
3,98,87,65,Pan Pipes PCM
3,95,87,65,Piccolo PCM
3,101,87,65,Raya Shaku PCM
3,100,87,65,Taj Mahal PCM
3,92,87,68,The Andes PCM
3,61,87,70,Tooters Lead PCM
3,96,87,65,VOX Flute PCM
3,76,121,0,Bottle Blow GM2
3,121,121,0,Breath Noise GM2
3,121,121,1,Fl Key Click GM2
3,73,121,0,Flute GM2
3,75,121,0,Pan Flute GM2
3,72,121,0,Piccolo GM2
3,77,121,0,Shakuhachi GM2
3,125,89,65,Bag Pipes SNA
3,113,89,65,Bassoon SNA
3,114,89,65,Clarinet 1 SNA
3,115,89,65,Clarinet 2 SNA
3,111,89,65,Oboe 1 SNA
3,112,89,65,Oboe 2 SNA
3,124,89,65,UilleanPipes SNA
3,109,121,0,Bagpipe GM2
3,70,121,0,Bassoon GM2
3,71,121,0,Clarinet GM2
3,69,121,0,English Horn GM2
3,68,121,0,Oboe GM2
3,111,121,0,Shanai GM2
3,79,121,0,Ocarina GM2
3,74,121,0,Recorder GM2
3,78,121,0,Whistle GM2
3,107,87,65,ChamberWinds PCM
3,108,87,65,ChamberWoods PCM
3,105,87,65,ClariExpress PCM
3,104,87,65,Clarinet mp PCM
3,86,87,68,Flute/Clari PCM
3,122,87,65,French Bags PCM
3,59,87,70,Lonely Oboe PCM
3,106,87,65,Mitzva Split PCM
3,103,87,65,Oboe Express PCM
3,102,87,65,Oboe mf PCM
3,87,87,68,Orch Reeds PCM
3,58,87,70,Wind Wood PCM
3,6,89,96,Ryuteki Flute
3,16,89,96,Tin Whistle Fluye

2,Sax
3,105,89,65,A Sax 1 Soft SNA
3,104,89,65,Alto Sax 1 SNA
3,110,89,65,B Sax 1 Soft SNA
3,109,89,65,Bari Sax 1 SNA
3,102,89,65,Sop Sax 1 SNA
3,103,89,65,SopSax1 Soft SNA
3,107,89,65,T Sax 1 Soft SNA
3,108,89,65,T Sax Growl SNA
3,106,89,65,TenorSax 1 SNA
3,65,121,0,Alto Sax GM2
3,67,121,0,Baritone Sax GM2
3,64,121,0,Soprano Sax GM2
3,66,121,0,Tenor Sax GM2
3,111,87,65,Alto Sax PCM
3,112,87,65,AltoLead Sax PCM
3,114,87,65,Baritone Sax PCM
3,117,87,65,Bigband Sax PCM
3,115,87,67,Blue Notes PCM
3,111,87,68,Full Saxz PCM
3,110,87,68,Honker Bari PCM
3,57,87,70,LA Sax's PCM
3,53,87,67,Sax Choir PCM
3,116,87,65,Sax Section PCM
3,108,87,68,Solo AltoSax PCM
3,107,87,68,Solo SoprSax PCM
3,110,87,65,Sop Sax mf PCM
3,115,87,65,Take A Tenor PCM
3,113,87,65,Tenor Sax PCM
3,109,87,68,XV DynoTenor PCM

2,Brass
3,100,89,65,Bold MuteTb SNA
3,93,89,65,Bold MuteTp SNA
3,97,89,65,Breathy Tb SNA
3,94,89,65,DooBapMuteTp SNA
3,101,89,65,French Horn SNA
3,90,89,65,Light Tp SNA
3,91,89,65,Mellow Tp SNA
3,99,89,65,Muted Tb SNA
3,92,89,65,MutedTrumpet SNA
3,98,89,65,Tb Staccato SNA
3,96,89,65,Trombone 1 SNA
3,89,89,65,Trumpet 1 SNA
3,95,89,65,Wah Trumpet SNA
3,61,121,0,Brass 1 GM2
3,61,121,1,Brass 2 GM2
3,57,121,2,Bright Tb GM2
3,56,121,1,Dark TrumpetGM2
3,60,121,0,F Horn Sect GM2
3,60,121,1,French Horn GM2
3,59,121,0,MuteTrumpet1 GM2
3,59,121,1,MuteTrumpet2 GM2
3,57,121,0,Trombone 1 GM2
3,57,121,1,Trombone 2 GM2
3,56,121,0,Trumpet GM2
3,58,121,0,Tuba GM2
3,125,87,65,2Trumpets PCM
3,54,87,67,Ballad Trump PCM
3,99,87,68,BigBrassBand PCM
3,55,87,70,Biggie Brass PCM
3,56,87,70,BiggieBrass2 PCM
3,57,87,67,Brass Mutes PCM
3,3,87,66,Brass Sect PCM
3,71,87,69,Brass Tubes PCM
3,96,87,68,Dragnet PCM
3,95,87,68,FullSt BrassPCM
3,113,87,70,Happy Brass PCM
3,0,87,66,Harmon Mute PCM
3,8,87,66,Horn Swell PCM
3,5,87,66,Hybrid BonesPCM
3,100,87,68,Lil' BigHornzPCM
3,123,87,65,Majestic Tpt PCM
3,7,87,66,Massed Horns PCM
3,127,87,65,Mute TP mod PCM
3,97,87,68,NewR&RBrass PCM
3,6,87,66,Noble Horns PCM
3,56,87,67,Royale PCM
3,2,87,66,Sax+Tp+Tb PCM
3,94,87,68,Simply BrassPCM
3,55,87,67,Sm Brass Grp PCM
3,102,87,68,Symph Horns PCM
3,98,87,68,Tower Trumps PCM
3,1,87,66,Tp&Sax Sect PCM
3,126,87,65,Tpt Sect PCM
3,4,87,66,Trombone PCM
3,103,87,68,Trombone Atm PCM
3,124,87,65,Voluntare PCM
3,101,87,68,VoyagerBrass PCM
3,104,87,68,XV Trombone PCM
3,105,87,68,XV Trumpet PCM

2,Bell/Mallet
3,46,89,65,Glocken Cho SNA
3,44,89,65,Glocken Hard SNA
3,45,89,65,Glocken Soft SNA
3,48,89,65,Hard Xylo SNA
3,41,89,65,Marimba SNA
3,43,89,65,Marimba Hard SNA
3,42,89,65,Marimba Soft SNA
3,49,89,65,TubulrBells1 SNA
3,50,89,65,TubulrBells2 SNA
3,38,89,65,Vibes Hard SNA
3,40,89,65,Vibes Soft SNA
3,39,89,65,Vibes Trem SNA
3,37,89,65,Vibraphone SNA
3,47,89,65,Xylophone SNA
3,14,121,2,Carillon GM2
3,14,121,1,Church Bell GM2
3,98,121,0,Crystal GM2
3,9,121,0,Glockenspiel GM2
3,12,121,0,Marimba GM2
3,12,121,1,Marimba w GM2
3,10,121,0,Music Box GM2
3,114,121,0,Steel Drums GM2
3,112,121,0,Tinkle Bell GM2
3,14,121,0,TubularBells GM2
3,11,121,0,Vibraphone GM2
3,11,121,1,Vibraphone w GM2
3,13,121,0,Xylophone GM2
3,90,87,64,AmbienceVibe PCM
3,93,87,64,Bass Marimba PCM
3,85,87,64,Beauty Bells PCM
3,21,87,67,Belfry Chime PCM
3,80,87,64,Childlike PCM
3,69,87,69,Chime Bells PCM
3,92,87,64,Dyna Marimba PCM
3,87,87,70,Echo Vibe PCM
3,95,87,64,Ethno Metals PCM
3,17,87,67,Exotic Velo PCM
3,60,87,65,Hammer Bell PCM
3,96,87,64,Islands Mlt PCM
3,90,87,70,Marimbula PCM
3,86,87,64,Music Bells PCM
3,81,87,64,Music Box PCM
3,8,87,70,Musicbox XV PCM
3,94,87,64,Nomad Perc PCM
3,20,87,67,Prefab Chime PCM
3,87,87,64,Pretty Bells PCM
3,86,87,70,Shufe Bell PCM
3,98,87,64,Steel Drums PCM
3,97,87,64,Steelin Keys PCM
3,85,87,70,Stream Bell PCM
3,82,87,64,Toy Box PCM
3,88,87,70,Tremolo Vibe PCM
3,84,87,64,Tria Bells PCM
3,89,87,70,True Vibe PCM
3,91,87,64,Warm Vibes PCM
3,83,87,64,Wave Bells PCM
3,89,87,64,Wide Tubular PCM
3,1,95,68,Bell 1 SNS
3,2,95,68,Bell 2 SNS
3,3,95,68,Bell 3 SNS
